,Year,Ori_Code,Ori_State,Ori_GDP,Ori_Population,Dest_Code,Dest_State,Dest_GDP,Dest_Population,Category_Code,Category,Value
4193,2012,MN,Minnesota,8746.51,5376643,PA,Pennsylvania,3704.98,12767118,5,"Meat, poultry, fish, seafood, and preparations",73
4194,2012,SD,South Dakota,4278.56,833566,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",73.2
4195,2012,TX,Texas,8217.54,26084481,WY,Wyoming,562.37,576305,5,"Meat, poultry, fish, seafood, and preparations",73.37
4196,2012,CA,California,34377.93,37948800,PA,Pennsylvania,3704.98,12767118,5,"Meat, poultry, fish, seafood, and preparations",73.4
4197,2012,MO,Missouri,3341.06,6024367,FL,Florida,6682.81,19297822,5,"Meat, poultry, fish, seafood, and preparations",73.76
4198,2012,VA,Virginia,1680.19,8185080,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",73.81
4199,2012,WI,Wisconsin,4945.86,5719960,CO,Colorado,2559.74,5192647,5,"Meat, poultry, fish, seafood, and preparations",74.06
4200,2012,NJ,New Jersey,824.36,8844942,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",74.17
4201,2012,NJ,New Jersey,824.36,8844942,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",74.68
4202,2012,CT,Connecticut,409.33,3594547,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",74.85
4203,2012,TX,Texas,8217.54,26084481,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",75
4204,2012,AL,Alabama,1802.17,4815588,MO,Missouri,3341.06,6024367,5,"Meat, poultry, fish, seafood, and preparations",75.06
4205,2012,MA,Massachusetts,1009.57,6663005,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",75.37
4206,2012,FL,Florida,6682.81,19297822,PA,Pennsylvania,3704.98,12767118,5,"Meat, poultry, fish, seafood, and preparations",75.73
4207,2012,UT,Utah,718.31,2853375,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",76.28
4208,2012,TX,Texas,8217.54,26084481,MS,Mississippi,1902.13,2983816,5,"Meat, poultry, fish, seafood, and preparations",76.56
4209,2012,NY,New York,2872.87,19572932,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",76.77
4210,2012,KS,Kansas,5402.17,2885257,NV,Nevada,294.82,2743996,5,"Meat, poultry, fish, seafood, and preparations",77.01
4211,2012,MO,Missouri,3341.06,6024367,UT,Utah,718.31,2853375,5,"Meat, poultry, fish, seafood, and preparations",77.09
4212,2012,MO,Missouri,3341.06,6024367,OK,Oklahoma,3057.46,3818814,5,"Meat, poultry, fish, seafood, and preparations",77.2
4213,2012,IN,Indiana,4087.65,6537703,KS,Kansas,5402.17,2885257,5,"Meat, poultry, fish, seafood, and preparations",77.38
4214,2012,SD,South Dakota,4278.56,833566,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",77.53
4215,2012,PA,Pennsylvania,3704.98,12767118,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",77.95
4216,2012,WI,Wisconsin,4945.86,5719960,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",77.96
4217,2012,NC,North Carolina,4602.34,9749476,WI,Wisconsin,4945.86,5719960,5,"Meat, poultry, fish, seafood, and preparations",78.07
4218,2012,FL,Florida,6682.81,19297822,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",78.39
4219,2012,CO,Colorado,2559.74,5192647,MD,Maryland,1043.96,5886992,5,"Meat, poultry, fish, seafood, and preparations",79.14
4220,2012,NE,Nebraska,7575.09,1853303,AZ,Arizona,1903.86,6554978,5,"Meat, poultry, fish, seafood, and preparations",79.31
4221,2012,MA,Massachusetts,1009.57,6663005,NH,New Hampshire,221.86,1324232,5,"Meat, poultry, fish, seafood, and preparations",79.88
4222,2012,OK,Oklahoma,3057.46,3818814,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",80
4223,2012,MS,Mississippi,1902.13,2983816,GA,Georgia,4205.78,9901430,5,"Meat, poultry, fish, seafood, and preparations",80.88
4224,2012,IN,Indiana,4087.65,6537703,NE,Nebraska,7575.09,1853303,5,"Meat, poultry, fish, seafood, and preparations",81.04
4225,2012,KY,Kentucky,2112.13,4386346,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",81.35
4226,2012,NY,New York,2872.87,19572932,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",81.61
4227,2012,DE,Delaware,417,915179,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",81.62
4228,2012,PA,Pennsylvania,3704.98,12767118,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",82.03
4229,2012,TN,Tennessee,1356.58,6453898,PA,Pennsylvania,3704.98,12767118,5,"Meat, poultry, fish, seafood, and preparations",82.41
4230,2012,GA,Georgia,4205.78,9901430,LA,Louisiana,2101.69,4600972,5,"Meat, poultry, fish, seafood, and preparations",82.92
4231,2012,KY,Kentucky,2112.13,4386346,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",82.92
4232,2012,AL,Alabama,1802.17,4815588,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",83.04
4233,2012,IL,Illinois,5911.13,12882510,AZ,Arizona,1903.86,6554978,5,"Meat, poultry, fish, seafood, and preparations",83.08
4234,2012,AR,Arkansas,2573.44,2952164,NE,Nebraska,7575.09,1853303,5,"Meat, poultry, fish, seafood, and preparations",83.29
4235,2012,FL,Florida,6682.81,19297822,MA,Massachusetts,1009.57,6663005,5,"Meat, poultry, fish, seafood, and preparations",84.05
4236,2012,TN,Tennessee,1356.58,6453898,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",84.54
4237,2012,TN,Tennessee,1356.58,6453898,AR,Arkansas,2573.44,2952164,5,"Meat, poultry, fish, seafood, and preparations",84.82
4238,2012,NC,North Carolina,4602.34,9749476,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",85.01
4239,2012,NJ,New Jersey,824.36,8844942,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",85.07
4240,2012,NC,North Carolina,4602.34,9749476,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",85.23
4241,2012,OR,Oregon,3690.43,3899001,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",85.93
4242,2012,GA,Georgia,4205.78,9901430,WV,West Virginia,264.57,1856872,5,"Meat, poultry, fish, seafood, and preparations",85.97
4243,2012,AR,Arkansas,2573.44,2952164,NJ,New Jersey,824.36,8844942,5,"Meat, poultry, fish, seafood, and preparations",86.28
4244,2012,NC,North Carolina,4602.34,9749476,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",86.51
4245,2012,NC,North Carolina,4602.34,9749476,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",86.51
4246,2012,SD,South Dakota,4278.56,833566,NE,Nebraska,7575.09,1853303,5,"Meat, poultry, fish, seafood, and preparations",86.52
4247,2012,IL,Illinois,5911.13,12882510,MS,Mississippi,1902.13,2983816,5,"Meat, poultry, fish, seafood, and preparations",87.17
4248,2012,MD,Maryland,1043.96,5886992,NC,North Carolina,4602.34,9749476,5,"Meat, poultry, fish, seafood, and preparations",87.94
4249,2012,IA,Iowa,10520.48,3076190,UT,Utah,718.31,2853375,5,"Meat, poultry, fish, seafood, and preparations",88
4250,2012,WI,Wisconsin,4945.86,5719960,AZ,Arizona,1903.86,6554978,5,"Meat, poultry, fish, seafood, and preparations",88.01
4251,2012,VA,Virginia,1680.19,8185080,DE,Delaware,417,915179,5,"Meat, poultry, fish, seafood, and preparations",88.2
4252,2012,AL,Alabama,1802.17,4815588,LA,Louisiana,2101.69,4600972,5,"Meat, poultry, fish, seafood, and preparations",88.51
4253,2012,MA,Massachusetts,1009.57,6663005,TX,Texas,8217.54,26084481,5,"Meat, poultry, fish, seafood, and preparations",88.75
4254,2012,MA,Massachusetts,1009.57,6663005,RI,Rhode Island,102.54,1054621,5,"Meat, poultry, fish, seafood, and preparations",88.92
4255,2012,CO,Colorado,2559.74,5192647,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",89
4256,2012,GA,Georgia,4205.78,9901430,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",89.02
4257,2012,AZ,Arizona,1903.86,6554978,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",89.18
4258,2012,CA,California,34377.93,37948800,HI,Hawaii,536.2,1394804,5,"Meat, poultry, fish, seafood, and preparations",89.31
4259,2012,MA,Massachusetts,1009.57,6663005,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",89.64
4260,2012,PA,Pennsylvania,3704.98,12767118,IA,Iowa,10520.48,3076190,5,"Meat, poultry, fish, seafood, and preparations",89.78
4261,2012,VA,Virginia,1680.19,8185080,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",89.99
4262,2012,TX,Texas,8217.54,26084481,MN,Minnesota,8746.51,5376643,5,"Meat, poultry, fish, seafood, and preparations",90.14
4263,2012,KS,Kansas,5402.17,2885257,MD,Maryland,1043.96,5886992,5,"Meat, poultry, fish, seafood, and preparations",90.32
4264,2012,WA,Washington,7291.21,6897058,UT,Utah,718.31,2853375,5,"Meat, poultry, fish, seafood, and preparations",91
4265,2012,OK,Oklahoma,3057.46,3818814,GA,Georgia,4205.78,9901430,5,"Meat, poultry, fish, seafood, and preparations",91.33
4266,2012,OK,Oklahoma,3057.46,3818814,KS,Kansas,5402.17,2885257,5,"Meat, poultry, fish, seafood, and preparations",91.84
4267,2012,AR,Arkansas,2573.44,2952164,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",91.88
4268,2012,OH,Ohio,3762.89,11548923,SD,South Dakota,4278.56,833566,5,"Meat, poultry, fish, seafood, and preparations",92
4269,2012,VA,Virginia,1680.19,8185080,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",92.31
4270,2012,GA,Georgia,4205.78,9901430,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",92.41
4271,2012,SC,South Carolina,1188.08,4717354,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",92.86
4272,2012,IL,Illinois,5911.13,12882510,UT,Utah,718.31,2853375,5,"Meat, poultry, fish, seafood, and preparations",93
4273,2012,IA,Iowa,10520.48,3076190,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",93.65
4274,2012,ND,North Dakota,4959.31,701176,MN,Minnesota,8746.51,5376643,5,"Meat, poultry, fish, seafood, and preparations",93.97
4275,2012,IL,Illinois,5911.13,12882510,AR,Arkansas,2573.44,2952164,5,"Meat, poultry, fish, seafood, and preparations",94.01
4276,2012,AR,Arkansas,2573.44,2952164,UT,Utah,718.31,2853375,5,"Meat, poultry, fish, seafood, and preparations",94.11
4277,2012,AR,Arkansas,2573.44,2952164,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",94.14
4278,2012,UT,Utah,718.31,2853375,AZ,Arizona,1903.86,6554978,5,"Meat, poultry, fish, seafood, and preparations",94.7
4279,2012,VA,Virginia,1680.19,8185080,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",94.71
4280,2012,MO,Missouri,3341.06,6024367,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",94.83
4281,2012,MN,Minnesota,8746.51,5376643,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",94.96
4282,2012,MN,Minnesota,8746.51,5376643,MA,Massachusetts,1009.57,6663005,5,"Meat, poultry, fish, seafood, and preparations",96.15
4283,2012,NC,North Carolina,4602.34,9749476,MO,Missouri,3341.06,6024367,5,"Meat, poultry, fish, seafood, and preparations",96.17
4284,2012,KY,Kentucky,2112.13,4386346,AZ,Arizona,1903.86,6554978,5,"Meat, poultry, fish, seafood, and preparations",96.25
4285,2012,MN,Minnesota,8746.51,5376643,ND,North Dakota,4959.31,701176,5,"Meat, poultry, fish, seafood, and preparations",96.48
4286,2012,MO,Missouri,3341.06,6024367,GA,Georgia,4205.78,9901430,5,"Meat, poultry, fish, seafood, and preparations",96.68
4287,2012,AL,Alabama,1802.17,4815588,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",96.73
4288,2012,FL,Florida,6682.81,19297822,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",96.79
4289,2012,MO,Missouri,3341.06,6024367,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",97.71
4290,2012,OH,Ohio,3762.89,11548923,CT,Connecticut,409.33,3594547,5,"Meat, poultry, fish, seafood, and preparations",97.87
4291,2012,MN,Minnesota,8746.51,5376643,SD,South Dakota,4278.56,833566,5,"Meat, poultry, fish, seafood, and preparations",97.99
4292,2012,TX,Texas,8217.54,26084481,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",98.24
4293,2012,MN,Minnesota,8746.51,5376643,MS,Mississippi,1902.13,2983816,5,"Meat, poultry, fish, seafood, and preparations",98.5
4294,2012,PA,Pennsylvania,3704.98,12767118,DE,Delaware,417,915179,5,"Meat, poultry, fish, seafood, and preparations",98.81
4295,2012,GA,Georgia,4205.78,9901430,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",98.83
4296,2012,AR,Arkansas,2573.44,2952164,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",98.86
4297,2012,TX,Texas,8217.54,26084481,WA,Washington,7291.21,6897058,5,"Meat, poultry, fish, seafood, and preparations",99.21
4298,2012,CA,California,34377.93,37948800,GA,Georgia,4205.78,9901430,5,"Meat, poultry, fish, seafood, and preparations",99.94
4299,2012,SD,South Dakota,4278.56,833566,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",99.94
4300,2012,IN,Indiana,4087.65,6537703,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",99.96
4301,2012,MN,Minnesota,8746.51,5376643,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",100.08
4302,2012,TN,Tennessee,1356.58,6453898,WI,Wisconsin,4945.86,5719960,5,"Meat, poultry, fish, seafood, and preparations",100.69
4303,2012,MS,Mississippi,1902.13,2983816,FL,Florida,6682.81,19297822,5,"Meat, poultry, fish, seafood, and preparations",100.83
4304,2012,NC,North Carolina,4602.34,9749476,ME,Maine,828.62,1327729,5,"Meat, poultry, fish, seafood, and preparations",101
4305,2012,TN,Tennessee,1356.58,6453898,MS,Mississippi,1902.13,2983816,5,"Meat, poultry, fish, seafood, and preparations",101.75
4306,2012,NC,North Carolina,4602.34,9749476,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",102.42
4307,2012,VA,Virginia,1680.19,8185080,TX,Texas,8217.54,26084481,5,"Meat, poultry, fish, seafood, and preparations",103.07
4308,2012,MN,Minnesota,8746.51,5376643,KS,Kansas,5402.17,2885257,5,"Meat, poultry, fish, seafood, and preparations",103.08
4309,2012,MD,Maryland,1043.96,5886992,MA,Massachusetts,1009.57,6663005,5,"Meat, poultry, fish, seafood, and preparations",103.21
4310,2012,IL,Illinois,5911.13,12882510,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",103.79
4311,2012,TN,Tennessee,1356.58,6453898,LA,Louisiana,2101.69,4600972,5,"Meat, poultry, fish, seafood, and preparations",103.88
4312,2012,LA,Louisiana,2101.69,4600972,AR,Arkansas,2573.44,2952164,5,"Meat, poultry, fish, seafood, and preparations",103.94
4313,2012,CO,Colorado,2559.74,5192647,PA,Pennsylvania,3704.98,12767118,5,"Meat, poultry, fish, seafood, and preparations",104.25
4314,2012,TN,Tennessee,1356.58,6453898,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",105.11
4315,2012,CO,Colorado,2559.74,5192647,MN,Minnesota,8746.51,5376643,5,"Meat, poultry, fish, seafood, and preparations",105.29
4316,2012,MS,Mississippi,1902.13,2983816,MO,Missouri,3341.06,6024367,5,"Meat, poultry, fish, seafood, and preparations",105.91
4317,2012,TN,Tennessee,1356.58,6453898,NC,North Carolina,4602.34,9749476,5,"Meat, poultry, fish, seafood, and preparations",105.99
4318,2012,AR,Arkansas,2573.44,2952164,CO,Colorado,2559.74,5192647,5,"Meat, poultry, fish, seafood, and preparations",106.14
4319,2012,PA,Pennsylvania,3704.98,12767118,FL,Florida,6682.81,19297822,5,"Meat, poultry, fish, seafood, and preparations",107.08
4320,2012,TX,Texas,8217.54,26084481,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",107.08
4321,2012,WA,Washington,7291.21,6897058,FL,Florida,6682.81,19297822,5,"Meat, poultry, fish, seafood, and preparations",107.1
4322,2012,AL,Alabama,1802.17,4815588,TN,Tennessee,1356.58,6453898,5,"Meat, poultry, fish, seafood, and preparations",107.24
4323,2012,IA,Iowa,10520.48,3076190,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",107.27
4324,2012,MA,Massachusetts,1009.57,6663005,FL,Florida,6682.81,19297822,5,"Meat, poultry, fish, seafood, and preparations",107.36
4325,2012,IA,Iowa,10520.48,3076190,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",107.61
4326,2012,WI,Wisconsin,4945.86,5719960,KS,Kansas,5402.17,2885257,5,"Meat, poultry, fish, seafood, and preparations",107.79
4327,2012,AL,Alabama,1802.17,4815588,NJ,New Jersey,824.36,8844942,5,"Meat, poultry, fish, seafood, and preparations",108.48
4328,2012,NE,Nebraska,7575.09,1853303,LA,Louisiana,2101.69,4600972,5,"Meat, poultry, fish, seafood, and preparations",108.64
4329,2012,GA,Georgia,4205.78,9901430,KS,Kansas,5402.17,2885257,5,"Meat, poultry, fish, seafood, and preparations",109
4330,2012,PA,Pennsylvania,3704.98,12767118,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",109
4331,2012,UT,Utah,718.31,2853375,WA,Washington,7291.21,6897058,5,"Meat, poultry, fish, seafood, and preparations",109.23
4332,2012,TX,Texas,8217.54,26084481,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",109.26
4333,2012,OH,Ohio,3762.89,11548923,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",109.31
4334,2012,AR,Arkansas,2573.44,2952164,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",109.37
4335,2012,MI,Michigan,3286.13,9897145,NC,North Carolina,4602.34,9749476,5,"Meat, poultry, fish, seafood, and preparations",109.45
4336,2012,IA,Iowa,10520.48,3076190,GA,Georgia,4205.78,9901430,5,"Meat, poultry, fish, seafood, and preparations",110.43
4337,2012,OH,Ohio,3762.89,11548923,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",110.5
4338,2012,CO,Colorado,2559.74,5192647,OK,Oklahoma,3057.46,3818814,5,"Meat, poultry, fish, seafood, and preparations",111
4339,2012,MN,Minnesota,8746.51,5376643,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",111.77
4340,2012,MN,Minnesota,8746.51,5376643,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",112.38
4341,2012,WI,Wisconsin,4945.86,5719960,MO,Missouri,3341.06,6024367,5,"Meat, poultry, fish, seafood, and preparations",112.55
4342,2012,CO,Colorado,2559.74,5192647,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",113
4343,2012,PA,Pennsylvania,3704.98,12767118,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",113.37
4344,2012,GA,Georgia,4205.78,9901430,OH,Ohio,3762.89,11548923,5,"Meat, poultry, fish, seafood, and preparations",113.66
4345,2012,TN,Tennessee,1356.58,6453898,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",114.02
4346,2012,MI,Michigan,3286.13,9897145,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",114.48
4347,2012,CO,Colorado,2559.74,5192647,NE,Nebraska,7575.09,1853303,5,"Meat, poultry, fish, seafood, and preparations",115
4348,2012,AR,Arkansas,2573.44,2952164,IA,Iowa,10520.48,3076190,5,"Meat, poultry, fish, seafood, and preparations",115.4
4349,2012,SC,South Carolina,1188.08,4717354,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",115.84
4350,2012,AR,Arkansas,2573.44,2952164,IL,Illinois,5911.13,12882510,5,"Meat, poultry, fish, seafood, and preparations",116.04
4351,2012,AR,Arkansas,2573.44,2952164,TN,Tennessee,1356.58,6453898,5,"Meat, poultry, fish, seafood, and preparations",116.06
4352,2012,OH,Ohio,3762.89,11548923,GA,Georgia,4205.78,9901430,5,"Meat, poultry, fish, seafood, and preparations",116.13
4353,2012,TX,Texas,8217.54,26084481,CO,Colorado,2559.74,5192647,5,"Meat, poultry, fish, seafood, and preparations",116.23
4354,2012,NE,Nebraska,7575.09,1853303,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",116.53
4355,2012,WI,Wisconsin,4945.86,5719960,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",117.48
4356,2012,OH,Ohio,3762.89,11548923,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",117.9
4357,2012,CA,California,34377.93,37948800,ID,Idaho,3444.54,1595324,5,"Meat, poultry, fish, seafood, and preparations",118.34
4358,2012,AL,Alabama,1802.17,4815588,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",118.63
4359,2012,FL,Florida,6682.81,19297822,TX,Texas,8217.54,26084481,5,"Meat, poultry, fish, seafood, and preparations",118.67
4360,2012,IN,Indiana,4087.65,6537703,IA,Iowa,10520.48,3076190,5,"Meat, poultry, fish, seafood, and preparations",118.75
4361,2012,GA,Georgia,4205.78,9901430,WI,Wisconsin,4945.86,5719960,5,"Meat, poultry, fish, seafood, and preparations",119.71
4362,2012,PA,Pennsylvania,3704.98,12767118,ME,Maine,828.62,1327729,5,"Meat, poultry, fish, seafood, and preparations",119.75
4363,2012,DE,Delaware,417,915179,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",120.81
4364,2012,MS,Mississippi,1902.13,2983816,TN,Tennessee,1356.58,6453898,5,"Meat, poultry, fish, seafood, and preparations",121.05
4365,2012,AL,Alabama,1802.17,4815588,MD,Maryland,1043.96,5886992,5,"Meat, poultry, fish, seafood, and preparations",121.87
4366,2012,AR,Arkansas,2573.44,2952164,MA,Massachusetts,1009.57,6663005,5,"Meat, poultry, fish, seafood, and preparations",122
4367,2012,WA,Washington,7291.21,6897058,TX,Texas,8217.54,26084481,5,"Meat, poultry, fish, seafood, and preparations",122.53
4368,2012,TX,Texas,8217.54,26084481,MD,Maryland,1043.96,5886992,5,"Meat, poultry, fish, seafood, and preparations",122.68
4369,2012,MN,Minnesota,8746.51,5376643,MO,Missouri,3341.06,6024367,5,"Meat, poultry, fish, seafood, and preparations",122.69
4370,2012,MI,Michigan,3286.13,9897145,KY,Kentucky,2112.13,4386346,5,"Meat, poultry, fish, seafood, and preparations",123.43
4371,2012,TX,Texas,8217.54,26084481,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",124.39
4372,2012,TX,Texas,8217.54,26084481,MA,Massachusetts,1009.57,6663005,5,"Meat, poultry, fish, seafood, and preparations",125.31
4373,2012,TX,Texas,8217.54,26084481,MO,Missouri,3341.06,6024367,5,"Meat, poultry, fish, seafood, and preparations",125.47
4374,2012,CA,California,34377.93,37948800,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",125.83
4375,2012,KS,Kansas,5402.17,2885257,WA,Washington,7291.21,6897058,5,"Meat, poultry, fish, seafood, and preparations",126.5
4376,2012,KS,Kansas,5402.17,2885257,SC,South Carolina,1188.08,4717354,5,"Meat, poultry, fish, seafood, and preparations",126.62
4377,2012,NE,Nebraska,7575.09,1853303,AL,Alabama,1802.17,4815588,5,"Meat, poultry, fish, seafood, and preparations",126.9
4378,2012,VA,Virginia,1680.19,8185080,FL,Florida,6682.81,19297822,5,"Meat, poultry, fish, seafood, and preparations",127.01
4379,2012,CA,California,34377.93,37948800,MD,Maryland,1043.96,5886992,5,"Meat, poultry, fish, seafood, and preparations",127.18
4380,2012,AL,Alabama,1802.17,4815588,PA,Pennsylvania,3704.98,12767118,5,"Meat, poultry, fish, seafood, and preparations",127.66
4381,2012,NY,New York,2872.87,19572932,KS,Kansas,5402.17,2885257,5,"Meat, poultry, fish, seafood, and preparations",128.07
4382,2012,KS,Kansas,5402.17,2885257,MN,Minnesota,8746.51,5376643,5,"Meat, poultry, fish, seafood, and preparations",128.62
4383,2012,IN,Indiana,4087.65,6537703,TN,Tennessee,1356.58,6453898,5,"Meat, poultry, fish, seafood, and preparations",128.76
4384,2012,TX,Texas,8217.54,26084481,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",129.11
4385,2012,MO,Missouri,3341.06,6024367,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",129.39
4386,2012,OH,Ohio,3762.89,11548923,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",129.83
4387,2012,KY,Kentucky,2112.13,4386346,TX,Texas,8217.54,26084481,5,"Meat, poultry, fish, seafood, and preparations",130.6
4388,2012,MD,Maryland,1043.96,5886992,NY,New York,2872.87,19572932,5,"Meat, poultry, fish, seafood, and preparations",130.98
4389,2012,MS,Mississippi,1902.13,2983816,AZ,Arizona,1903.86,6554978,5,"Meat, poultry, fish, seafood, and preparations",131
4390,2012,OH,Ohio,3762.89,11548923,MI,Michigan,3286.13,9897145,5,"Meat, poultry, fish, seafood, and preparations",131
4391,2012,IL,Illinois,5911.13,12882510,WA,Washington,7291.21,6897058,5,"Meat, poultry, fish, seafood, and preparations",131.54
4392,2012,OR,Oregon,3690.43,3899001,ID,Idaho,3444.54,1595324,5,"Meat, poultry, fish, seafood, and preparations",132
4393,2012,KS,Kansas,5402.17,2885257,OR,Oregon,3690.43,3899001,5,"Meat, poultry, fish, seafood, and preparations",132.13
4394,2012,NY,New York,2872.87,19572932,CA,California,34377.93,37948800,5,"Meat, poultry, fish, seafood, and preparations",133.2
4395,2012,NE,Nebraska,7575.09,1853303,CO,Colorado,2559.74,5192647,5,"Meat, poultry, fish, seafood, and preparations",133.81
4396,2012,KS,Kansas,5402.17,2885257,VA,Virginia,1680.19,8185080,5,"Meat, poultry, fish, seafood, and preparations",134.32
4397,2012,KS,Kansas,5402.17,2885257,AR,Arkansas,2573.44,2952164,5,"Meat, poultry, fish, seafood, and preparations",134.71
4398,2012,KS,Kansas,5402.17,2885257,IN,Indiana,4087.65,6537703,5,"Meat, poultry, fish, seafood, and preparations",134.87
4399,2012,IA,Iowa,10520.48,3076190,NJ,New Jersey,824.36,8844942,5,"Meat, poultry, fish, seafood, and preparations",135.14
